(0.0, 0.18, 0.0) 0.018796104325589646 0.00065133875007323 1.7703557403581973
(0.0, 0.18, 0.025) 0.02679421049333771 0.00032673582956999563 1.7610175642414547
(0.0, 0.18, 0.05) 0.0234189296095254 0.0001391063163332199 1.729322072561192
(0.0, 0.18, 0.07500000000000001) 0.02609995179979222 0.00026267747268599484 1.8537370405652702
(0.0, 0.18, 0.1) 0.03413496684337838 0.00042792988383612995 1.8703993831856307
(0.0, 0.18, 0.125) 0.030139766522651608 0.00016845065765949178 1.9835273273855996
(0.0, 0.18, 0.15000000000000002) 0.04015427145804405 0.0003322843867706301 2.1918389986916074
(0.0, 0.18, 0.17500000000000002) 0.035943703039150815 0.00039690722579377924 2.1818586325265414
(0.0, 0.18, 0.2) 0.05136729915036645 0.0006592568739698891 2.152266375764847
(0.0, 0.18, 0.225) 0.04581366568454908 0.0003821491382228471 2.1719321690937545
(0.0, 0.18, 0.25) 0.06241631391370367 0.00020289355258310796 2.4014520054536357
(0.0, 0.2, 0.0) 0.032147116380175346 0.0005079573989944636 1.8806580552238101
(0.0, 0.2, 0.025) 0.024979897597984496 0.0009206703853364812 1.9239387781460935
(0.0, 0.2, 0.05) 0.04428177871788918 0.00014448775232616325 1.966837948854233
(0.0, 0.2, 0.07500000000000001) 0.04354795610342058 0.00048167630310535836 2.155201327548836
(0.0, 0.2, 0.1) 0.031143779581406284 0.0010926039972900565 2.2740618227246787
(0.0, 0.2, 0.125) 0.0381901248978897 0.0011507588372538908 2.2688776211773867
(0.0, 0.2, 0.15000000000000002) 0.04027121590469758 0.0004872711073295232 2.3205301627145007
(0.0, 0.2, 0.17500000000000002) 0.04037694070591282 0.00035444295836851547 2.3091703224885984
(0.0, 0.2, 0.2) 0.05698759032660294 0.0006050779139785426 2.2858171671360785
(0.0, 0.2, 0.225) 0.05100184382413431 0.0009599942251534848 2.4778910232761335
(0.0, 0.2, 0.25) 0.06672757301765801 0.0011052387784735258 2.6389798149549075
(0.12, 0.0, 0.0) 0.006511917766485632 0.0007008978380924729 0.5207165190167479
(0.12, 0.0, 0.025) 0.017852540884957597 0.0012595578477426336 0.5413263948604867
(0.12, 0.0, 0.05) 0.009238355905384882 0.00072100731914972 0.6689163874942351
(0.12, 0.0, 0.07500000000000001) 0.016412535861306827 0.0003428829461121995 0.7144616087460909
(0.12, 0.0, 0.1) 0.007164303826844752 0.00029790691713855777 0.7165925939923714
(0.12, 0.0, 0.125) 0.009742654428230055 0.0004925349283466391 0.7402020199670241
(0.12, 0.0, 0.15000000000000002) 0.014312630550698067 0.0002037826830836001 0.7782996969170198
(0.12, 0.0, 0.17500000000000002) 0.00627726939808354 0.00023922313497960754 1.0954410040670295
(0.12, 0.0, 0.2) 0.01847565302432413 0.00016037740881277678 1.2777901029732992
(0.12, 0.0, 0.225) 0.01331650086604986 0.00021931450266313358 1.576369884777649
(0.12, 0.0, 0.25) 0.019987947684439428 0.00042050147555024707 1.6686126411344595
(0.12, 0.02, 0.0) 0.008782850274982884 0.0007867257070617564 0.6930736612194184
(0.12, 0.02, 0.025) 0.012090583203245908 0.0005252172515594241 0.5697909027706917
(0.12, 0.02, 0.05) 0.01081937489811565 0.0005056906692148547 0.6137729336512715
(0.12, 0.02, 0.07500000000000001) 0.014667809415335928 0.0008376542509462019 0.32469512619603136
(0.12, 0.02, 0.1) 0.0036402192057729574 0.00023584652810358203 0.8105763821518632
(0.12, 0.02, 0.125) 0.013331714354441089 0.00033177526748488486 0.632858135742464
(0.12, 0.02, 0.15000000000000002) 0.008887714022489787 0.00016164001963327626 0.8970147353761279
(0.12, 0.02, 0.17500000000000002) 0.0136959301777697 0.00032580271859456545 1.1103229906508525
(0.12, 0.02, 0.2) 0.012701455391685396 0.0005205634503206312 1.4490091365432956
(0.12, 0.02, 0.225) 0.017304525470800698 0.00029778292951125585 1.611131765697668
(0.12, 0.02, 0.25) 0.016373629200219255 0.0002604204594595669 1.7096192073325813
(0.12, 0.04, 0.0) 0.05677986869040641 0.0006502709131847139 0.8119137609048648
(0.12, 0.04, 0.025) 0.012296069364769475 0.000660541061645396 0.4434598907614653
(0.12, 0.04, 0.05) 0.004074416345011233 0.000605357917063323 0.6751882148239262
(0.12, 0.04, 0.07500000000000001) 0.027067108710704037 0.00011640671733585789 0.7175006566034879
(0.12, 0.04, 0.1) 0.008307221999712549 0.0002241609088842073 1.100219540184253
(0.12, 0.04, 0.125) 0.012178505792104301 0.0005881313792042437 0.7886400283978221
(0.12, 0.04, 0.15000000000000002) 0.005360899871227184 0.0002804231884341232 0.985848533534948
(0.12, 0.04, 0.17500000000000002) 0.0074301757416626755 0.00035434475903796826 1.143400216033109
(0.12, 0.04, 0.2) 0.011109087731165404 0.00027091262380528114 1.3485346153829045
(0.12, 0.04, 0.225) 0.014385226007835214 0.000178545942127788 1.5317946626632732
(0.12, 0.04, 0.25) 0.026406073990643156 0.00046443852609418635 1.6554924658640164
(0.12, 0.06, 0.0) 0.018908399990366698 0.000647666180566762 0.5397154438210583
(0.12, 0.06, 0.025) 0.012994964507907512 0.00037934965954385336 0.7701481511972137
(0.12, 0.06, 0.05) 0.017764607372092997 0.00026344939005174293 0.6917792774807442
(0.12, 0.06, 0.07500000000000001) 0.022693803575590303 0.00030928744413775603 0.5572655979908183
(0.12, 0.06, 0.1) 0.025488414504221266 0.0005972080783621331 0.43003031360477195
(0.12, 0.06, 0.125) 0.01597419864644525 0.0003922213189953462 0.8382691012311239
(0.12, 0.06, 0.15000000000000002) 0.007903500221174482 0.00024984300480519213 1.273015033346394
(0.12, 0.06, 0.17500000000000002) 0.015027818533315142 0.0001799198645618404 1.3777402370349994
(0.12, 0.06, 0.2) 0.012445641282772157 0.00023457195899846632 1.4508152865038653
(0.12, 0.06, 0.225) 0.015105747804152294 0.00021114995158716293 1.60380523295595
(0.12, 0.06, 0.25) 0.022243520175294046 0.00012237742081231464 1.8003423656433544
(0.12, 0.08, 0.0) 0.05443873487024432 0.00016576913008418186 0.5950176155718565
(0.12, 0.08, 0.025) 0.026372936184049393 0.00032320048721942257 0.47597498511073133
(0.12, 0.08, 0.05) 0.008872497024778587 0.0003056458821809756 0.8269697772224258
(0.12, 0.08, 0.07500000000000001) 0.007690030852309898 7.402818442269271e-05 1.0678525091506144
(0.12, 0.08, 0.1) 0.012081641091616578 0.00028723761081533676 0.9609515641645958
(0.12, 0.08, 0.125) 0.019230625803721518 0.0002604212811229885 0.9536072286896801
(0.12, 0.08, 0.15000000000000002) 0.012532345773989349 0.0005108656411899081 1.2291979132449682
(0.12, 0.08, 0.17500000000000002) 0.016748546152929304 0.0001370139960322547 1.4918326973293792
(0.12, 0.08, 0.2) 0.01836265686450634 0.000271839030028649 1.612439286357039
(0.12, 0.08, 0.225) 0.02078003518653473 0.00028416226419329525 1.8009788181961872
(0.12, 0.08, 0.25) 0.03432092901592816 0.00022271519932982544 1.932872799880564
(0.12, 0.1, 0.0) 0.026886154137336596 0.000440271222745839 0.9464914316963233
(0.12, 0.1, 0.025) 0.013967137364436106 0.0001848666144110381 1.0149228749472503
(0.12, 0.1, 0.05) 0.015616440133718074 0.00011464018840448514 1.0027783216523924
(0.12, 0.1, 0.07500000000000001) 0.014339231654307182 0.00018483085226365088 0.9339723165037443
(0.12, 0.1, 0.1) 0.011673352785434604 0.000365944638127733 1.3121980698343438
(0.12, 0.1, 0.125) 0.01311688442238898 0.00022653703458863286 1.2540794504489985
(0.12, 0.1, 0.15000000000000002) 0.013938750212588244 0.0003869005167636683 1.4109848401988503
(0.12, 0.1, 0.17500000000000002) 0.010637967982950705 0.000350609792369385 1.510387644783949
(0.12, 0.1, 0.2) 0.020176532527020934 0.0002743925187104468 1.6893040854732972
(0.12, 0.1, 0.225) 0.023052803215288596 0.00010907480445786455 2.091154285880108
(0.12, 0.1, 0.25) 0.031229607394258105 0.0004644045558010969 1.9472530902087686
(0.12, 0.12, 0.0) 0.01965721634896558 0.0003688126363959819 1.2702980824155055
(0.12, 0.12, 0.025) 0.02725037529242375 0.00036687794611283347 1.1861820501234233
(0.12, 0.12, 0.05) 0.013886988628871227 0.0002020035014476714 1.2899461681760875
(0.12, 0.12, 0.07500000000000001) 0.009253333844128233 0.0006483661202817218 1.1344584884512816
(0.12, 0.12, 0.1) 0.016658665571631842 0.00014851984929125243 1.4661967535418385
(0.12, 0.12, 0.125) 0.01185408551875152 0.001028667186538528 1.4424486387408764
(0.12, 0.12, 0.15000000000000002) 0.040326729497288584 0.00011082131815962598 1.8224961677706086
(0.12, 0.12, 0.17500000000000002) 0.01847246830430134 0.0004460222982082107 1.7506507781314469
(0.12, 0.12, 0.2) 0.031287065090578714 0.0004041962792516991 1.8353696006134097
(0.12, 0.12, 0.225) 0.027464369995546453 0.00014373882518783985 1.843850720778868
(0.12, 0.12, 0.25) 0.037511513227312186 0.0003025849288156407 2.035417801798622
(0.12, 0.14, 0.0) 0.015470710684813661 0.0002297841288784637 1.5482552727063836
(0.12, 0.14, 0.025) 0.01942256456998685 0.00038223117052178774 1.2773792273382405
(0.12, 0.14, 0.05) 0.032104756498801346 0.00022009120411916708 1.8136677724255192
(0.12, 0.14, 0.07500000000000001) 0.02100220684437811 0.0002696646695545267 1.3084384661658142
(0.12, 0.14, 0.1) 0.012616695457438773 0.0002543596805104541 1.6135526515000127
(0.12, 0.14, 0.125) 0.013247272868327753 0.00040436625363904745 1.7365407395740657
(0.12, 0.14, 0.15000000000000002) 0.02027557379545228 0.0001472452045825812 1.5930848309704841
(0.12, 0.14, 0.17500000000000002) 0.022416619730773493 0.0003792350543018123 1.9114482069025942
(0.12, 0.14, 0.2) 0.04039225969420065 0.0002548871950142569 2.0896157675542866
(0.12, 0.14, 0.225) 0.05979390651516119 0.00031818931300465326 2.071256453467253
(0.12, 0.14, 0.25) 0.03210987232421146 0.0006488095203834999 2.1265235657351726
(0.12, 0.16, 0.0) 0.01606784676692832 0.0006569535600372843 1.77961052444848
(0.12, 0.16, 0.025) 0.03086998656697232 0.00017766051902805822 1.8974459359709481
(0.12, 0.16, 0.05) 0.019015200437886688 0.000837704227670931 1.6072744618685988
(0.12, 0.16, 0.07500000000000001) 0.02086210583740128 0.0004556617268058629 1.650140585018618
(0.12, 0.16, 0.1) 0.04072301616962837 0.00039602001537628815 1.9299611294356551
(0.12, 0.16, 0.125) 0.01731180309352054 0.00017083008965818213 1.8047791172837435
(0.12, 0.16, 0.15000000000000002) 0.028548587885216976 0.0005589398719045997 1.8360905287454616
(0.12, 0.16, 0.17500000000000002) 0.03575159455244762 0.000578227315206323 1.8530688018610642
(0.12, 0.16, 0.2) 0.034264858031999613 0.00038142560908041123 2.1891391428948843
(0.12, 0.16, 0.225) 0.03752116442913451 0.0005516597647022458 2.1884932280299
(0.12, 0.16, 0.25) 0.04546239430321202 0.00045741919423698975 2.375240393488852
(0.12, 0.18, 0.0) 0.01961108597989917 0.0005776011693992022 1.8123351833317698
(0.12, 0.18, 0.025) 0.0215774672027698 0.0004776982845473146 1.6864703650601933
(0.12, 0.18, 0.05) 0.02914865323262294 0.0007429399871358281 2.0511040477356386
(0.12, 0.18, 0.07500000000000001) 0.026161297375451288 0.00031517787520527786 1.8760969054869734
(0.12, 0.18, 0.1) 0.051285566534078765 0.0006408586782548191 2.0685252168156936
(0.12, 0.18, 0.125) 0.03594970797355925 0.00040895737919284866 2.229653529509147
(0.12, 0.18, 0.15000000000000002) 0.03175152599064436 0.0007115247772308986 2.0149307685219635
(0.12, 0.18, 0.17500000000000002) 0.03249592783929685 0.000630858642399273 2.072506025296402
(0.12, 0.18, 0.2) 0.040640747984407075 0.0009354005887649865 2.2453967598311673
(0.12, 0.18, 0.225) 0.04873613248252981 0.0003192724192437659 2.2912737665264222
(0.12, 0.18, 0.25) 0.054415088119963026 0.0005024562445301507 2.4707168939134334
(0.12, 0.2, 0.0) 0.025549309365143356 0.0010027769955554228 1.965737410131171
(0.12, 0.2, 0.025) 0.028194159828854072 0.0005406683218647986 1.951011779112283
(0.12, 0.2, 0.05) 0.035029731974766394 0.0005970113201936115 1.992584018441996
(0.12, 0.2, 0.07500000000000001) 0.0499877258367099 0.00026397002282795045 2.030167676594827
(0.12, 0.2, 0.1) 0.028648285141428014 0.0007087730211649709 1.9117217476836244
(0.12, 0.2, 0.125) 0.037343012542134374 0.00048680240614174615 2.181482092150615
(0.12, 0.2, 0.15000000000000002) 0.04087833365681278 0.00028783012642773773 2.050447116978556
(0.12, 0.2, 0.17500000000000002) 0.0458614227421438 0.0001269799736429436 2.0263159767925454
(0.12, 0.2, 0.2) 0.03904548730231581 0.000747127769543273 2.1527155124085766
(0.12, 0.2, 0.225) 0.05276733411656054 0.00029413138160380866 2.283169584162986
(0.12, 0.2, 0.25) 0.06428767484700951 0.00043582553345657024 2.407236169330873
(0.24, 0.0, 0.0) 0.01731863615035069 0.0012092548424571547 0.5188853957451822
(0.24, 0.0, 0.025) 0.01088643151952211 0.0009892681419094924 0.6709669924415631
(0.24, 0.0, 0.05) 0.023202521227710382 0.0003545689169705792 0.5641974708827353
(0.24, 0.0, 0.07500000000000001) 0.011147966318492093 0.0003406015238339183 0.598956232522047
(0.24, 0.0, 0.1) 0.01075214543560016 0.0008736173501142764 0.5968621047129936
(0.24, 0.0, 0.125) 0.014926947756615317 0.0006393640885778458 0.5560506365599094
(0.24, 0.0, 0.15000000000000002) 0.00864279907595175 0.0002932200214158701 0.8950318592075217
(0.24, 0.0, 0.17500000000000002) 0.007189204264563801 0.0002207912416648798 1.0951292971909319
(0.24, 0.0, 0.2) 0.009919123976600665 0.00021812451896174935 1.332367624640764
(0.24, 0.0, 0.225) 0.01801737709023776 7.932817445483233e-05 1.474754038557915
(0.24, 0.0, 0.25) 0.03161682689227331 0.0001239712264417173 1.768178578211056
(0.24, 0.02, 0.0) 0.01345437698284576 0.0006155051080690234 0.653970533155813
(0.24, 0.02, 0.025) 0.016904033896319063 0.000614420817546627 0.4124420966434585
(0.24, 0.02, 0.05) 0.019236564728817487 0.000657813064259313 0.5486765998652178
(0.24, 0.02, 0.07500000000000001) 0.00883152585434698 0.000675965817197128 0.619361062556866
(0.24, 0.02, 0.1) 0.01190607255457626 0.0006507109176058585 0.7631083226580432
(0.24, 0.02, 0.125) 0.012189252413358248 0.00038396950903167473 0.860129186298497
(0.24, 0.02, 0.15000000000000002) 0.00838059020402821 0.00023063495951294586 0.9553535886477381
(0.24, 0.02, 0.17500000000000002) 0.011451271646803296 0.00018521435005666053 1.08692506205574
(0.24, 0.02, 0.2) 0.010345324009494073 0.00016637333422065976 1.290949297129883
(0.24, 0.02, 0.225) 0.016713460347991177 0.00010014043122191779 1.5310945669711464
(0.24, 0.02, 0.25) 0.023602401461403317 0.00028667699277037283 1.7537107151889288
(0.24, 0.04, 0.0) 0.052021922413801554 0.0003474589400575031 0.7347937780086901
(0.24, 0.04, 0.025) 0.016329592884221505 0.0005044629992314789 0.6057327475994779
(0.24, 0.04, 0.05) 0.01625181318794122 0.0001455865429984767 0.6254084811431162
(0.24, 0.04, 0.07500000000000001) 0.017493442261338192 0.00017495560279710254 0.6422053987679572
(0.24, 0.04, 0.1) 0.010535956592402921 0.0003648767149801843 0.837346650132042
(0.24, 0.04, 0.125) 0.0154359554951208 0.00034605558654896186 0.9927037672576783
(0.24, 0.04, 0.15000000000000002) 0.0087179173400685 0.00036151306977098775 1.0302031303485446
(0.24, 0.04, 0.17500000000000002) 0.010009865534800284 0.00019762488981946977 1.2081925347935394
(0.24, 0.04, 0.2) 0.015236828870872536 0.00021620008953531736 1.4309956681235723
(0.24, 0.04, 0.225) 0.02022532631327015 0.00036612941800640865 1.5639583841178017
(0.24, 0.04, 0.25) 0.02004621541563331 0.00043107985654366657 1.695560791109402
(0.24, 0.06, 0.0) 0.023615827864761525 0.00044438708812703223 0.5457261567438108
(0.24, 0.06, 0.025) 0.0076265766994370755 0.0006973798515004912 0.7179284136118087
(0.24, 0.06, 0.05) 0.012726481935630637 0.0002661372723898018 0.9615411076748144
(0.24, 0.06, 0.07500000000000001) 0.007254938472033953 0.00012654863253583852 1.076315367611098
(0.24, 0.06, 0.1) 0.008602060692915114 0.00025612937211033784 0.9536530790890192
(0.24, 0.06, 0.125) 0.009340412028007304 0.0002189634388833322 1.023037304503013
(0.24, 0.06, 0.15000000000000002) 0.010391510299234907 0.00030653279094093415 1.059185175807076
(0.24, 0.06, 0.17500000000000002) 0.012018626300198995 0.00016228095152062726 1.318595309892941
(0.24, 0.06, 0.2) 0.014175301934009453 0.00040127314028464914 1.3937025631149416
(0.24, 0.06, 0.225) 0.020514390192398806 0.0003461200290193914 1.8435603756824122
(0.24, 0.06, 0.25) 0.02184265944822594 0.0002576714255646006 1.9723936177202568
(0.24, 0.08, 0.0) 0.02156549436723729 0.0003582767269421243 0.650299368316278
(0.24, 0.08, 0.025) 0.013068480258313298 9.259763346604109e-05 0.7806144147651127
(0.24, 0.08, 0.05) 0.0067628638466357745 0.000274081080969842 0.9495553142662465
(0.24, 0.08, 0.07500000000000001) 0.019573650946062213 0.0001977953516820418 0.7796181173877993
(0.24, 0.08, 0.1) 0.014129400122206332 0.00030682897940420296 1.1159245205832504
(0.24, 0.08, 0.125) 0.017132636807948833 0.00021915453158305613 1.1621579611398993
(0.24, 0.08, 0.15000000000000002) 0.013507685831348242 0.00023955855181194427 1.2509293434530946
(0.24, 0.08, 0.17500000000000002) 0.01322372317267546 0.00027544752991528495 1.420513078858798
(0.24, 0.08, 0.2) 0.024343719248960973 0.000239845314563565 1.5729945915175154
(0.24, 0.08, 0.225) 0.039198602718226644 0.0003367466199261091 2.0241437304898704
(0.24, 0.08, 0.25) 0.026754080241354047 0.00042350071793849196 1.7714670646577926
(0.24, 0.1, 0.0) 0.018516651624252246 9.221174519489325e-05 1.0006621614347584
(0.24, 0.1, 0.025) 0.01253855501682417 0.0003148810423528412 1.1043767098911803
(0.24, 0.1, 0.05) 0.023100953315828957 0.0001275350679152076 1.1924350992756394
(0.24, 0.1, 0.07500000000000001) 0.007608204041085984 0.00025617234904586587 1.3106987588319208
(0.24, 0.1, 0.1) 0.012414195145722354 0.00038650439252066275 1.2981185966418862
(0.24, 0.1, 0.125) 0.01454408630759405 0.0005750542721837368 1.3323607412367975
(0.24, 0.1, 0.15000000000000002) 0.007571302767183653 0.0002565681233358717 1.6022274303116957
(0.24, 0.1, 0.17500000000000002) 0.017432593876948413 0.00039467908676542177 1.7355297312509528
(0.24, 0.1, 0.2) 0.030233494919423315 8.085162698765867e-05 1.8402355248803612
(0.24, 0.1, 0.225) 0.018740174184976085 0.000274268222309866 1.876340302879732
(0.24, 0.1, 0.25) 0.03451590827540443 0.00020863959400779688 1.992215397812021
(0.24, 0.12, 0.0) 0.028248030592133593 0.0005067458025896205 1.0988216290314958
(0.24, 0.12, 0.025) 0.01795515727237908 0.0004601997610438934 1.3145599442663305
