cell_file!cell_idx!stim_type!cell_type!layer!chan!row!col!cor!xshift!yshift!save_folder
unks_17-10-18.h5!4!test!unk!sequential.0!7!13!16!0.7571541!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!2!test!unk!sequential.0!7!17!17!0.6733392!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!6!test!amacrine!sequential.0!4!17!15!0.65846336!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!5!test!unk!sequential.0!7!18!18!0.6460036!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!10!test!unk!sequential.0!7!17!18!0.6219117!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!8!test!unk!sequential.0!4!12!17!0.6074667!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!4!test!amacrine!sequential.0!4!20!23!0.6071348!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!3!test!unk!sequential.0!4!15!16!0.60030645!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!3!test!amacrine!sequential.0!7!17!21!0.5996079!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!2!test!amacrine!sequential.0!7!18!20!0.59467775!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!11!test!unk!sequential.0!1!14!17!0.5704256!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!13!test!unk!sequential.0!4!16!18!0.54118425!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!14!test!amacrine!sequential.0!7!17!16!0.5270896!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!19!test!amacrine!sequential.0!4!18!16!0.51809734!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!8!test!amacrine!sequential.0!4!16!18!0.51228404!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!5!test!amacrine!sequential.0!7!18!20!0.5114758!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!9!test!amacrine!sequential.0!7!17!21!0.50890625!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
bipolars_late_2012.h5!0!test!bipolar!sequential.0!7!18!21!0.48960415!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!1!test!amacrine!sequential.0!7!20!18!0.4654344!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!7!test!amacrine!sequential.0!4!18!16!0.4611943!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_early_2012.h5!2!test!amacrine!sequential.0!7!17!23!0.4584433!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
bipolars_late_2012.h5!3!test!bipolar!sequential.0!4!16!16!0.44113863!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!6!test!unk!sequential.4!6!12!13!0.43832567!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!12!test!amacrine!sequential.0!4!19!17!0.43823662!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_late_2012.h5!10!test!amacrine!sequential.0!4!16!18!0.43583775!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
amacrines_early_2012.h5!4!test!amacrine!sequential.0!4!17!21!0.43568665!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
unks_17-10-18.h5!12!test!unk!sequential.0!5!13!17!0.42595983!0!0!convgc_moreseeds_0_seed234561_dataset15-10-07_stim_typenaturalscene
